benchmark,backend,input_size_tier,iterations,mean_seconds,std_seconds,cv_percent,min_seconds,max_seconds,p50_seconds,p95_seconds,p99_seconds,mean_peak_rss_bytes,mean_cpu_percent,throughput_ops_per_sec
bubble_sort_large,python,large,100,0.8523271512729116,0.02708045748970557,3.177237455038496,0.8402447090484202,1.0262421250808984,0.846500167157501,0.8762534169945866,1.0205868750344962,13548584.96,0.311,1.1732584119918577
bubble_sort_large,rust,large,100,0.00900190426968038,0.0005553550725733693,6.169306581540526,0.008649500086903572,0.012842667056247592,0.008863915922120214,0.00959666701965034,0.012156124925240874,14108590.08,0.27,111.08760658210218
bubble_sort_medium,python,medium,100,0.00709239660995081,0.00016552185944280822,2.333793053966792,0.006960541009902954,0.008667292073369026,0.007065292214974761,0.007157667074352503,0.007239833939820528,13428326.4,0.273,140.99606310749385
bubble_sort_medium,rust,medium,100,0.0008552584634162485,5.831367071718695e-05,6.818251231827458,0.0008180839940905571,0.0013332499656826258,0.0008418329525738955,0.0008946249727159739,0.0010869589168578386,13658193.92,0.277,1169.2371870903155
bubble_sort_small,python,small,100,0.00015085040824487804,1.8541119343986368e-05,12.291063418196558,0.00013745808973908424,0.00027487496845424175,0.00014516711235046387,0.00017725001089274883,0.00021645915694534779,13452247.04,0.247,6629.083816443393
bubble_sort_small,rust,small,100,0.0007441708398982882,0.00010925959158253162,14.682057630404465,0.0007004169747233391,0.0017768749967217445,0.0007234171498566866,0.0008046659640967846,0.0009016669355332851,13630504.96,0.258,1343.7774585963057
bubble_sort_xlarge,python,xlarge,100,14.05808605505852,0.3212752891571298,2.285341602682289,13.826669707894325,15.685236499877647,13.928395583992824,14.747418999904767,14.99342054198496,11368202.24,0.586,0.07113343851243321
bubble_sort_xlarge,rust,xlarge,100,0.21368412953801452,0.007763177294030711,3.6330153815422395,0.1776566249318421,0.23054158291779459,0.21472337492741644,0.222107500070706,0.2269524580333382,15524659.2,0.306,4.6798047293545
