benchmark,backend,input_size_tier,run_index,wall_seconds,peak_rss_bytes,avg_cpu_percent,success,error
cipher_small,python,small,82,0.00010595796629786491,13451264,0.3,True,
cipher_small,python,small,83,9.512505494058132e-05,13533184,0.3,True,
cipher_small,python,small,84,0.00010379194281995296,13451264,0.4,True,
cipher_small,python,small,85,0.00012000021524727345,13680640,0.2,True,
cipher_small,python,small,86,0.00010570907033979893,13811712,0.2,True,
cipher_small,python,small,87,0.00010224990546703339,13320192,0.1,True,
cipher_small,python,small,88,0.00013587507419288158,13418496,0.1,True,
cipher_small,python,small,89,0.00024308403953909874,13467648,0.3,True,
cipher_small,python,small,90,9.437510743737221e-05,13598720,0.1,True,
cipher_small,python,small,91,0.0001526661217212677,13942784,0.7,True,
cipher_small,python,small,92,9.374995715916157e-05,13402112,0.2,True,
cipher_small,python,small,93,9.566592052578926e-05,13287424,0.2,True,
cipher_small,python,small,94,9.40829049795866e-05,13516800,0.2,True,
cipher_small,python,small,95,0.00011599995195865631,13320192,0.3,True,
cipher_small,python,small,96,9.437510743737221e-05,13729792,0.2,True,
cipher_small,python,small,97,8.954200893640518e-05,13467648,0.1,True,
cipher_small,python,small,98,9.474996477365494e-05,13598720,0.6,True,
cipher_small,python,small,99,8.904188871383667e-05,13877248,0.2,True,
cipher_medium,python,medium,0,0.0001572908367961645,13746176,0.4,True,
cipher_medium,python,medium,1,0.0001955418847501278,13549568,0.3,True,
cipher_medium,python,medium,2,0.00021645892411470413,13631488,0.3,True,
cipher_medium,python,medium,3,0.0001474579330533743,13565952,0.1,True,
cipher_medium,python,medium,4,0.00017625000327825546,13434880,0.2,True,
cipher_medium,python,medium,5,0.00015079183503985405,13418496,0.2,True,
cipher_medium,python,medium,6,0.0001509580761194229,13434880,0.3,True,
cipher_medium,python,medium,7,0.0001507920678704977,13615104,0.2,True,
cipher_medium,python,medium,8,0.0001563329715281725,13139968,0.2,True,
cipher_medium,python,medium,9,0.00015187496319413185,13451264,0.3,True,
cipher_medium,python,medium,10,0.00014516711235046387,13484032,0.1,True,
cipher_medium,python,medium,11,0.00015166704542934895,13402112,0.2,True,
cipher_medium,python,medium,12,0.00014679087325930595,13615104,0.2,True,
cipher_medium,python,medium,13,0.00016075000166893005,13713408,0.2,True,
cipher_medium,python,medium,14,0.00014920905232429504,13778944,0.1,True,
cipher_medium,python,medium,15,0.0001530840527266264,13762560,0.2,True,
cipher_medium,python,medium,16,0.00014420808292925358,13615104,0.1,True,
cipher_medium,python,medium,17,0.0001515829935669899,13418496,0.1,True,
cipher_medium,python,medium,18,0.00015700003132224083,13484032,0.2,True,
cipher_medium,python,medium,19,0.0001509580761194229,13516800,0.2,True,
cipher_medium,python,medium,20,0.0002668329980224371,14041088,0.4,True,
cipher_medium,python,medium,21,0.0002482910640537739,13352960,0.2,True,
cipher_medium,python,medium,22,0.00017404207028448582,13172736,0.2,True,
cipher_medium,python,medium,23,0.00015266705304384232,13139968,0.2,True,
cipher_medium,python,medium,24,0.00015341700054705143,13549568,0.2,True,
cipher_medium,python,medium,25,0.00015545799396932125,13549568,0.2,True,
cipher_medium,python,medium,26,0.00015204190276563168,13631488,0.5,True,
